ID,Stakeholder,Insurer,Value Created,Sahreholding pattern,City,Brokers,Premium,Date,Premium,Profitability,Cost ratio,Assets under management,Educational qualifications,People,Policy tenuer ,Gender,Age 
16237,Environment,Bancassurance partners,43399410,FII,Goa,Gita,Indivisual rated,1/1/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16238,Environment,Bancassurance partners,43404327,FII,Goa,Puja,Indivisual rated,1/2/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16240,Environment,Bancassurance partners,43409243,FII,Goa,Sheela,Indivisual rated,1/3/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16241,Environment,Bancassurance partners,43414160,FII,Goa,Rita,Indivisual rated,1/4/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16243,Environment,Bancassurance partners,43419076,FII,Goa,Mina,Indivisual rated,1/5/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16244,Environment,Bancassurance partners,43423993,FII,Goa,Rushi,Indivisual rated,1/6/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16246,Environment,Bancassurance partners,43428909,FII,Goa,Krishna,Indivisual rated,1/7/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16247,Environment,Bancassurance partners,43433826,FII,Goa,Gita,Indivisual rated,1/8/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16249,Environment,Bancassurance partners,43438743,FII,Goa,Rushi,Indivisual rated,1/9/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16250,Environment,Bancassurance partners,43443659,FII,Goa,Krishna,Indivisual rated,1/10/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16252,Environment,Bancassurance partners,43448576,FII,Goa,Gita,Indivisual rated,1/11/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16253,Environment,Bancassurance partners,43453492,FII,Goa,Puja,Indivisual rated,1/12/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16255,Environment,Bancassurance partners,43458409,FII,Goa,Sheela,Indivisual rated,1/13/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16256,Environment,Bancassurance partners,43463325,FII,Goa,Rita,Indivisual rated,1/14/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16258,Environment,Bancassurance partners,43468242,FII,Goa,Mina,Indivisual rated,1/15/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16259,Environment,Bancassurance partners,43473159,FII,Goa,Rushi,Indivisual rated,1/16/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16261,Environment,Bancassurance partners,43478075,FII,Goa,Krishna,Indivisual rated,1/17/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16262,Environment,Bancassurance partners,43482992,FII,Goa,Gita,Indivisual rated,1/18/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16264,Environment,Bancassurance partners,43487908,FII,Goa,Puja,Indivisual rated,1/19/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16265,Environment,Bancassurance partners,43492825,FII,Goa,Sheela,Indivisual rated,1/20/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16267,Environment,Bancassurance partners,43497741,FII,Goa,Rita,Indivisual rated,1/21/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16268,Environment,Bancassurance partners,43502658,FII,Goa,Mina,Indivisual rated,1/22/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16270,Environment,Bancassurance partners,43507575,FII,Goa,Rushi,Indivisual rated,1/23/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16271,Environment,Bancassurance partners,43512491,FII,Goa,Krishna,Indivisual rated,1/24/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16273,Environment,Bancassurance partners,43517408,FII,Goa,Gita,Indivisual rated,1/25/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16274,Environment,Bancassurance partners,43522324,FII,Goa,Puja,Indivisual rated,1/26/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16276,Environment,Bancassurance partners,43527241,FII,Goa,Sheela,Indivisual rated,1/27/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16277,Environment,Bancassurance partners,43532157,FII,Goa,Rita,Indivisual rated,1/28/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16279,Environment,Bancassurance partners,43537074,FII,Goa,Mina,Indivisual rated,1/29/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16280,Environment,Bancassurance partners,43541991,FII,Goa,Rushi,Indivisual rated,1/30/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16282,Environment,Bancassurance partners,43546907,FII,Goa,Krishna,Indivisual rated,1/31/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16283,Environment,Bancassurance partners,43551824,FII,Goa,Gita,Indivisual rated,2/1/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16285,Environment,Bancassurance partners,43556740,FII,Goa,Rushi,Indivisual rated,2/2/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16286,Environment,Bancassurance partners,43561657,FII,Goa,Krishna,Indivisual rated,2/3/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16288,Environment,Bancassurance partners,43566573,FII,Goa,Gita,Indivisual rated,2/4/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16289,Environment,Bancassurance partners,43571490,FII,Goa,Puja,Indivisual rated,2/5/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16291,Environment,Bancassurance partners,43576407,FII,Goa,Sheela,Indivisual rated,2/6/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16292,Environment,Bancassurance partners,43581323,FII,Goa,Rita,Indivisual rated,2/7/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16294,Environment,Bancassurance partners,43586240,FII,Goa,Mina,Indivisual rated,2/8/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16295,Environment,Bancassurance partners,43591156,FII,Goa,Rushi,Indivisual rated,2/9/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16297,Environment,Bancassurance partners,43596073,FII,Goa,Krishna,Indivisual rated,2/10/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16298,Environment,Bancassurance partners,43600989,FII,Goa,Gita,Indivisual rated,2/11/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16300,Environment,Bancassurance partners,43605906,FII,Goa,Puja,Indivisual rated,2/12/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16301,Environment,Bancassurance partners,43610823,FII,Goa,Sheela,Indivisual rated,2/13/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16303,Environment,Bancassurance partners,43615739,FII,Goa,Rita,Indivisual rated,2/14/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16304,Environment,Bancassurance partners,43620656,FII,Goa,Mina,Indivisual rated,2/15/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16306,Environment,Bancassurance partners,43625572,FII,Goa,Rushi,Indivisual rated,2/16/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16307,Environment,Bancassurance partners,43630489,FII,Goa,Krishna,Indivisual rated,2/17/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16309,Environment,Bancassurance partners,43635405,FII,Goa,Gita,Indivisual rated,2/18/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16310,Environment,Bancassurance partners,43640322,FII,Goa,Puja,Indivisual rated,2/19/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16312,Environment,Bancassurance partners,43645239,FII,Goa,Sheela,Indivisual rated,2/20/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16313,Environment,Bancassurance partners,43650155,FII,Goa,Rita,Indivisual rated,2/21/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16315,Environment,Bancassurance partners,43655072,FII,Goa,Mina,Indivisual rated,2/22/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16316,Environment,Bancassurance partners,43659988,FII,Goa,Rushi,Indivisual rated,2/23/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16318,Environment,Bancassurance partners,43664905,FII,Goa,Krishna,Indivisual rated,2/24/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16319,Environment,Bancassurance partners,43669821,FII,Goa,Gita,Indivisual rated,2/25/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16321,Environment,Bancassurance partners,43674738,FII,Goa,Rushi,Indivisual rated,2/26/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16322,Environment,Bancassurance partners,43679655,FII,Goa,Krishna,Indivisual rated,2/27/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16324,Environment,Bancassurance partners,43684571,FII,Goa,Gita,Indivisual rated,2/28/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16325,Environment,Bancassurance partners,43689488,FII,Goa,Puja,Indivisual rated,3/1/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16327,Environment,Bancassurance partners,43694404,FII,Goa,Sheela,Indivisual rated,3/2/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16328,Environment,Bancassurance partners,43699321,FII,Goa,Rita,Indivisual rated,3/3/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16330,Environment,Bancassurance partners,43704237,FII,Goa,Mina,Indivisual rated,3/4/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16331,Environment,Bancassurance partners,43709154,FII,Goa,Rushi,Indivisual rated,3/5/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16333,Environment,Bancassurance partners,43714071,FII,Goa,Krishna,Indivisual rated,3/6/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16334,Environment,Bancassurance partners,43718987,FII,Goa,Gita,Indivisual rated,3/7/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16336,Environment,Bancassurance partners,43723904,FII,Goa,Puja,Indivisual rated,3/8/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16337,Environment,Bancassurance partners,43728820,FII,Goa,Sheela,Indivisual rated,3/9/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16339,Environment,Bancassurance partners,43733737,FII,Goa,Rita,Indivisual rated,3/10/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16340,Environment,Bancassurance partners,43738653,FII,Goa,Mina,Indivisual rated,3/11/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16342,Environment,Bancassurance partners,43743570,FII,Goa,Rushi,Indivisual rated,3/12/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16343,Environment,Bancassurance partners,43748487,FII,Goa,Krishna,Indivisual rated,3/13/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16345,Environment,Bancassurance partners,43753403,FII,Goa,Gita,Indivisual rated,3/14/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16346,Environment,Bancassurance partners,43758320,FII,Goa,Puja,Indivisual rated,3/15/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16348,Environment,Bancassurance partners,43763236,FII,Goa,Sheela,Indivisual rated,3/16/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16349,Environment,Bancassurance partners,43768153,FII,Goa,Rita,Indivisual rated,3/17/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16351,Environment,Bancassurance partners,43773069,FII,Goa,Mina,Indivisual rated,3/18/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16352,Environment,Bancassurance partners,43777986,FII,Goa,Rushi,Indivisual rated,3/19/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16354,Environment,Bancassurance partners,43782903,FII,Goa,Krishna,Indivisual rated,3/20/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16355,Environment,Bancassurance partners,43787819,FII,Goa,Gita,Indivisual rated,3/21/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16357,Environment,Bancassurance partners,43792736,FII,Goa,Rushi,Indivisual rated,3/22/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16358,Environment,Bancassurance partners,43797652,FII,Goa,Krishna,Indivisual rated,3/23/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16360,Environment,Bancassurance partners,43802569,FII,Goa,Gita,Indivisual rated,3/24/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16361,Environment,Bancassurance partners,43807485,FII,Goa,Puja,Indivisual rated,3/25/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16363,Environment,Bancassurance partners,43812402,FII,Goa,Sheela,Indivisual rated,3/26/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16364,Environment,Bancassurance partners,43817319,FII,Goa,Rita,Indivisual rated,3/27/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16366,Environment,Bancassurance partners,43822235,FII,Goa,Mina,Indivisual rated,3/28/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16367,Environment,Bancassurance partners,43827152,FII,Goa,Rushi,Indivisual rated,3/29/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16369,Environment,Bancassurance partners,43832068,FII,Goa,Krishna,Indivisual rated,3/30/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16370,Environment,Bancassurance partners,43836985,FII,Goa,Gita,Indivisual rated,3/31/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16372,Environment,Bancassurance partners,43841901,FII,Goa,Puja,Indivisual rated,4/1/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16373,Environment,Bancassurance partners,43846818,FII,Goa,Sheela,Indivisual rated,4/2/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16375,Environment,Bancassurance partners,43851735,FII,Goa,Rita,Indivisual rated,4/3/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16376,Environment,Bancassurance partners,43856651,FII,Goa,Mina,Indivisual rated,4/4/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16378,Environment,Bancassurance partners,43861568,FII,Goa,Rushi,Indivisual rated,4/5/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16379,Environment,Bancassurance partners,43866484,FII,Goa,Krishna,Indivisual rated,4/6/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16381,Environment,Bancassurance partners,43871401,FII,Goa,Gita,Indivisual rated,4/7/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16382,Environment,Bancassurance partners,43876317,FII,Goa,Puja,Indivisual rated,4/8/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16384,Environment,Bancassurance partners,43881234,FII,Goa,Sheela,Indivisual rated,4/9/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16385,Environment,Bancassurance partners,43886151,FII,Goa,Rita,Indivisual rated,4/10/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16387,Environment,Bancassurance partners,43891067,FII,Goa,Mina,Indivisual rated,4/11/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16388,Environment,Bancassurance partners,43895984,FII,Goa,Rushi,Indivisual rated,4/12/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16390,Environment,Bancassurance partners,43900900,FII,Goa,Krishna,Indivisual rated,4/13/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16391,Environment,Bancassurance partners,43905817,FII,Goa,Gita,Indivisual rated,4/14/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16393,Environment,Bancassurance partners,43910733,FII,Goa,Rushi,Indivisual rated,4/15/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16394,Environment,Bancassurance partners,43915650,FII,Goa,Krishna,Indivisual rated,4/16/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16396,Environment,Bancassurance partners,43920567,FII,Goa,Gita,Indivisual rated,4/17/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16397,Environment,Bancassurance partners,43925483,FII,Goa,Puja,Indivisual rated,4/18/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16399,Environment,Bancassurance partners,43930400,FII,Goa,Sheela,Indivisual rated,4/19/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16400,Environment,Bancassurance partners,43935316,FII,Goa,Rita,Indivisual rated,4/20/2018,Single premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16402,Environment,Bancassurance partners,43940233,FII,Goa,Mina,Indivisual rated,4/21/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16403,Environment,Bancassurance partners,43945149,FII,Goa,Rushi,Indivisual rated,4/22/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16405,Environment,Bancassurance partners,43950066,FII,Goa,Krishna,Indivisual rated,4/23/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16406,Environment,Bancassurance partners,43954983,FII,Goa,Gita,Indivisual rated,4/24/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16408,Environment,Bancassurance partners,43959899,FII,Goa,Puja,Indivisual rated,4/25/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16409,Environment,Bancassurance partners,43964816,FII,Goa,Sheela,Indivisual rated,4/26/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16411,Environment,Bancassurance partners,43969732,FII,Goa,Rita,Indivisual rated,4/27/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16412,Environment,Bancassurance partners,43974649,FII,Goa,Mina,Indivisual rated,4/28/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16414,Environment,Bancassurance partners,43979565,FII,Goa,Rushi,Indivisual rated,4/29/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16415,Environment,Bancassurance partners,43984482,FII,Goa,Krishna,Indivisual rated,4/30/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16417,Environment,Bancassurance partners,43989399,FII,Goa,Gita,Indivisual rated,5/1/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16418,Environment,Bancassurance partners,43994315,FII,Goa,Puja,Indivisual rated,5/2/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16420,Environment,Bancassurance partners,43999232,FII,Goa,Sheela,Indivisual rated,5/3/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16421,Environment,Bancassurance partners,44004148,FII,Goa,Rita,Indivisual rated,5/4/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16423,Environment,Bancassurance partners,44009065,FII,Goa,Mina,Indivisual rated,5/5/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16424,Environment,Bancassurance partners,44013981,FII,Goa,Rushi,Indivisual rated,5/6/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16426,Environment,Bancassurance partners,44018898,FII,Goa,Krishna,Indivisual rated,5/7/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16427,Environment,Bancassurance partners,44023815,FII,Goa,Gita,Indivisual rated,5/8/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16429,Environment,Bancassurance partners,44028731,FII,Goa,Rushi,Indivisual rated,5/9/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16430,Environment,Bancassurance partners,44033648,FII,Goa,Krishna,Indivisual rated,5/10/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16432,Environment,Bancassurance partners,44038564,FII,Goa,Gita,Indivisual rated,5/11/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16433,Environment,Bancassurance partners,44043481,FII,Goa,Puja,Indivisual rated,5/12/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16435,Environment,Bancassurance partners,44048397,FII,Goa,Sheela,Indivisual rated,5/13/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16436,Environment,Bancassurance partners,44053314,FII,Goa,Rita,Indivisual rated,5/14/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16438,Environment,Bancassurance partners,44058231,FII,Goa,Mina,Indivisual rated,5/15/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16439,Environment,Bancassurance partners,44063147,FII,Goa,Rushi,Indivisual rated,5/16/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16441,Environment,Bancassurance partners,44068064,FII,Goa,Krishna,Indivisual rated,5/17/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16442,Environment,Bancassurance partners,44072980,FII,Goa,Gita,Indivisual rated,5/18/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16444,Environment,Bancassurance partners,44077897,FII,Goa,Puja,Indivisual rated,5/19/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16445,Environment,Bancassurance partners,44082813,FII,Goa,Sheela,Indivisual rated,5/20/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16447,Environment,Bancassurance partners,44087730,FII,Goa,Rita,Indivisual rated,5/21/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16448,Environment,Bancassurance partners,44092647,FII,Goa,Mina,Indivisual rated,5/22/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16450,Environment,Bancassurance partners,44097563,FII,Goa,Rushi,Indivisual rated,5/23/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16451,Environment,Bancassurance partners,44102480,FII,Goa,Krishna,Indivisual rated,5/24/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
